ID,Latitude,Longitude,directionSpeed,,
12,199.3939394,198.9804761,246.1,0.050684068,0
12,199.2,198.8173523,246.1,0,5
12,199.2,198.8173523,246.1,0,9
12,199.2,198.8173523,246.1,0,11
12,199.2,198.8173523,242.8,0.32198062,13
12,200,199.8266809,242.8,2.528758058,17
12,194.9454545,200,242.8,2.346582875,19
12,191.1151515,197.2880665,242.8,4.448219447,21
12,182.630303,181.6485701,242.8,2.345217114,25
12,179.3939394,178.2535556,242.8,3.079052289,27
12,180.8121212,166.019269,242.8,3.850507866,31
12,182.630303,158.5359637,242.8,6.503730331,33
12,184.2424242,145.6287914,246.1,6.494476538,35
12,188.0848485,133.2211857,246.1,6.94157242,37
12,189.9030303,119.4576133,246.1,2.399241682,39
12,191.3090909,114.8697558,246.1,2.740180443,41
12,189.2969697,109.7721364,246.1,2.280172473,43
12,183.030303,103.1452312,246.1,2.079086579,47
12,183.8424242,99.06713565,249.3,2.514230904,49
12,182.8242424,103.991436,249.3,0.53616416,51
12,183.8424242,103.6549931,249.3,0.452792643,53
12,183.2363636,102.9821074,249.3,2.93210233,55
12,177.3818182,103.3185502,249.3,2.216431114,57
12,169.9030303,98.55737371,249.3,1.366938698,61
12,170.5090909,93.12331141,249.3,0.971131399,65
12,168.6909091,92.44023041,249.3,3.710709594,67
12,163.6363636,87.00616812,246.1,1.609892734,69
12,162.630303,83.94759647,246.1,0.21599154,71
12,162.230303,84.11072029,246.1,1.685592922,73
12,164.4484848,81.57210583,246.1,1.044761527,75
12,162.630303,80.54238671,242.8,0.876293492,77
12,161.2121212,81.57210583,239.5,1.754472531,79
12,157.9757576,82.92807259,239.5,1.818181818,81
12,154.3393939,82.92807259,239.5,2.115151515,83
12,150.1090909,82.92807259,236.2,2.220336203,85
12,146.4727273,85.4768823,236.2,0.909090909,87
12,144.6545455,85.4768823,236.2,2.446769975,89
12,140.2060606,87.51593006,232.9,2.870470988,91
12,135.1515152,90.23805883,232.9,3.073148184,93
12,130.7030303,94.47927818,232.9,1.302567579,95
12,128.4848485,95.84544018,229.7,4.35238259,97
12,121.8181818,101.4426263,229.7,6.052556319,99
12,112.7272727,109.4356935,229.7,5.921732581,101
12,104.6545455,118.1016465,229.7,4.826772279,103
12,98.99393939,125.9213947,229.7,7.511465214,105
12,90.50909091,138.3188051,229.7,8.065799148,107
12,80.41212121,150.8997298,229.7,3.997861455,109
12,80.20606061,142.9066626,229.7,2.471336467,111
12,77.17575758,139.0018861,229.7,2.432501697,113
12,24.65454545,18.18830606,0,0,115
13,33.14959416,143.3179292,144.4,0.017145562,0
13,33.07305203,143.356537,144.4,0,5
13,33.07305203,143.356537,144.4,0,7
13,33.07305203,143.356537,144.4,0.068238538,9
13,32.86398922,143.1810471,144.4,0.295945754,13
13,32.2733582,143.1424393,144.4,0.36825393,15
13,31.73984817,142.6346885,144.4,0.288615069,17
13,31.55020649,142.0894999,144.4,0.258369806,19
13,31.45424323,141.581749,144.4,0.588771691,21
13,31.32058012,140.4118163,144.4,0.426347949,23
13,31.47366437,139.5729746,144.4,0.619075908,25
13,32.00641278,138.4552988,144.4,0.428838407,27
13,32.88226793,136.9804036,144.4,0.5527869,31
13,33.71966162,136.2585551,144.4,0.443341928,33
13,34.32971377,135.6150921,144.4,0.415971924,35
13,34.90092365,135.0102369,144.4,0.417137927,37
13,35.60465422,134.5621527,144.4,0.246378554,39
13,35.92910143,134.191284,144.4,0.36451229,41
13,36.5574323,133.8215853,144.4,0.368266241,43
13,37.10922104,133.3337233,144.4,0.325514431,45
13,36.78591625,132.7686458,144.4,0.271026008,47
13,36.48089017,132.3205616,147.6,0.388807259,49
13,35.90968029,131.7929219,147.6,0.411927462,51
13,35.09170775,131.8911963,147.6,0.095908992,53
13,34.90092365,131.8713074,147.6,0.081759793,55
13,35.01516562,131.9883007,147.6,0.227256687,57
13,35.43443367,131.8128108,147.6,0.361826998,59
13,36.51973245,131.8326996,147.6,1.873669248,62
13,38.39177762,131.7547041,147.6,0.078342957,63
13,40.73551523,131.5793442,147.6,0.442468468,93
13,42.05932586,131.4817198,147.6,0.088780948,96
13,41.9462263,131.3448377,147.6,0.229774303,98
13,41.50753711,131.2079555,147.6,0.284116445,100
13,40.95574837,131.0722433,147.6,0.249624511,102
13,40.4599382,131.13074,147.6,0.286762363,104
13,39.60312338,131.2079555,150.9,1.229325461,107
13,35.9159636,131.13035,150.9,2.302774671,110
13,31.31048875,131.1565435,150.9,1.023673106,112
13,26.1927021,131.2335207,150.9,2.687518547,117
13,20.81827296,131.3143616,150.9,1.516186294,119
13,17.78593832,131.299191,150.9,0.91829992,121
13,15.95033304,131.2387574,150.9,0.68341174,123
13,14.58527307,131.1693478,150.9,0.292461583,125
13,14.26082586,130.6826557,150.9,0.204942113,127
13,14.24254714,130.2731793,150.9,0.466615953,129
13,14.90210415,129.6129473,150.9,0.794256069,131
13,16.14581846,128.6247441,150.9,0.849506371,133
13,17.42799423,127.5099932,150.9,0.922614026,135
13,18.80092891,126.2771441,150.9,0.713398916,137
13,200,0,0,0,139
14,9.600841388,15.42546584,246.1,0.636385891,0
14,9.185155506,13.5621118,246.1,0.777508531,3
14,8.183502779,12.37267081,246.1,0.699905498,5
14,8.263634998,10.97515528,246.1,0.458423617,7
14,8.514048179,10.0931677,246.1,0.757694991,9
14,9.100015025,8.695652174,246.1,0.600434206,11
14,9.265287725,7.50621118,246.1,0.726261298,13
14,9.185155506,6.055900621,246.1,0.673104779,15
14,8.263634998,5.074534162,246.1,0.796311894,17
14,7.266990534,3.832298137,246.1,0.360488486,19
14,6.766164171,3.313664596,246.1,1.076582218,21
14,4.757850453,2.537267081,246.1,0.758015898,23
14,3.425652327,1.813664596,246.1,0.961945349,25
14,1.587619572,1.245341615,246.1,0.537049891,27
14,0.751239545,0.571428571,246.1,0.471935236,29
14,0,0,246.1,0.639389996,31
14,1.086793209,0.673913044,246.1,0.416776073,33
14,1.171933691,1.50310559,246.1,0.524346041,35
14,2.173586418,1.813664596,246.1,0.466021144,37
14,4.011619172,2.124223603,246.1,0.421317759,41
14,3.175239145,2.226708075,246.1,0.366421346,43
14,2.253718636,1.086956522,246.1,2.274046818,47
14,6.766164171,0.51863354,246.1,0.806397149,49
14,8.34877548,0.829192547,246.1,1.381196326,51
14,11.10332048,1.037267081,246.1,0.903739543,53
14,14.6942455,0.621118013,246.1,0.86305458,57
14,18.11488957,1.086956522,246.1,0.537404517,61
14,20.11819502,1.866459627,246.1,0.711579189,65
14,22.53718636,3.366459627,246.1,0.692441311,69
14,23.87439275,3.726708075,246.1,0.68814963,71
14,25.12645866,4.298136646,246.1,0.756385235,73
14,27.55045826,6.108695652,246.1,0.734486592,77
14,29.63389593,8.180124224,246.1,0.568322981,81
14,29.63389593,9.316770187,246.1,0.820139578,83
14,29.29834226,10.92236025,246.1,0.829027068,85
14,28.04627636,12.00931677,246.1,1.120654827,87
14,28.3016978,14.23602484,246.1,0.801242236,89
14,28.3016978,15.83850932,246.1,0.5251757,91
14,28.4669705,16.8757764,246.1,1.074862445,93
14,29.05293735,18.94409938,246.1,0.545096151,95
14,28.71738368,19.98136646,246.1,0.447143325,97
14,28.55211098,20.86024845,246.1,0.622575145,99
14,28.4669705,22.10248447,246.1,0.686750953,101
14,27.88100366,23.3447205,246.1,0.495130874,103
14,28.21655732,24.27639752,246.1,0.647515528,105
14,28.21655732,25.57142857,246.1,1.289940005,107
14,30.38513547,26.9689441,246.1,0.50640569,109
14,30.63554866,27.95031056,246.1,0.287961591,111
14,30.38513547,28.4689441,246.1,0.339634985,113
14,194.5710422,199.3291925,0,0,115
15,30,30,0,0,0
15,30,30,0,0,5
15,30,30,0,0,7
16,184.525167,200,246.1,1.193276057,0
16,185.5188141,196.560838,249.3,3.65482097,3
16,178.2809361,197.5825947,249.3,1.285841189,5
16,175.7452354,197.1539081,249.3,0.750847718,7
16,174.4800999,196.3448832,252.6,0.784868635,9
16,174.0239996,194.8428687,252.6,2.040810477,11
16,177.6456535,192.9605157,252.6,1.280918393,13
16,179.5460716,191.2425463,252.6,0.601426741,15
16,180.0890482,190.1692184,252.6,0.243021062,17
16,179.7252538,190.4915391,252.6,0.208759542,19
16,179.5460716,190.1144239,252.6,0.858340381,21
16,177.8302655,190.1692184,252.6,0.921145788,23
16,176.2013357,191.0298147,252.6,0.723687403,25
16,175.2945648,192.1579371,252.6,0.237927988,27
16,175.5660531,193.0701048,252.6,0.887274328,31
16,172.0367052,193.4439968,249.3,1.000355952,35
16,173.7244575,194.5183991,249.3,2.39787778,37
16,178.2782212,196.0225624,249.3,1.94480172,39
16,181.8835858,197.4821381,249.3,3.426221584,41
16,188.5051854,199.2457695,249.3,0.723310694,43
16,189.048162,197.9049154,246.1,1.644612451,45
16,188.7766737,194.6269138,246.1,2.428315842,47
16,186.5124613,190.3303787,242.8,0.9571057,49
16,185.7903024,188.5576148,242.8,0.903312695,51
16,186.7893794,187.0523771,242.8,1.597029018,53
16,185.3396319,184.2062853,239.5,0.730734517,55
16,185.5188141,182.7558421,239.5,1.054695367,57
16,187.4192322,181.8404512,236.2,1.525746581,59
16,190.0418092,183.4004835,236.2,0.604124375,61
16,191.2200684,183.1329573,236.2,0.546132773,63
16,191.4046805,182.0564061,232.9,1.160330225,65
16,191.9476571,179.8001612,232.9,1.334675651,67
16,190.2264212,177.7598711,229.7,0.67496583,69
16,189.4119563,176.6833199,229.7,0.941577911,71
16,188.7766737,174.910556,226.4,1.107548811,73
16,187.6038443,173.0314263,226.4,1.164691326,75
16,189.048162,171.2038678,226.4,0.879079086,77
16,190.0418092,169.7534247,226.4,0.784417446,79
16,190.8562741,168.4125705,226.4,0.606537302,81
16,191.763045,167.6067687,226.4,0.437925753,83
16,191.3123744,166.8557615,226.4,0.464673856,85
16,190.7693978,166.101531,226.4,0.324663387,87
16,191.0408861,165.5116841,223.1,0.485834355,89
16,191.5838627,164.7058824,223.1,0.685611012,91
16,191.855351,163.361805,223.1,0.733304026,93
16,192.3060216,161.9661563,223.1,0.625009285,95
16,192.9413042,160.8896052,223.1,0.591837285,97
16,193.2996688,159.7614827,223.1,0.849444316,99
16,192.762122,158.1498791,223.1,0.904853324,101
16,26.33979475,26.85898469,0,0,103
17,26.51970331,0,190.3,4.151520111,0
17,16.52785259,7.434984353,190.3,3.088162629,3
17,11.73496871,11.33052768,190.3,3.807443342,5
17,9.24874653,18.5281105,190.3,4.898070032,7
17,3.729333278,26.62134456,190.3,3.204423355,9
17,0,31.83338729,190.3,7.578933947,11
17,8.69901518,44.24660983,190.3,0.448171584,13
17,19.5186858,60.73282736,190.3,4.607453589,57
17,19.58099483,69.94752387,190.3,4.751509692,59
17,12.69559176,82.42882284,190.3,2.390877908,62
17,11.55102579,91.92359632,190.3,3.400101447,66
17,17.54029752,95.14405957,190.3,3.898733849,68
17,28.56807414,91.24671775,190.3,6.435327168,71
17,40.53140697,86.49988609,190.3,6.168031776,73
17,51.79629553,81.4718895,190.3,1.225544529,75
17,54.14163179,80.7596849,190.3,5.311951554,77
17,62.70252352,74.4685443,190.3,4.452262197,79
17,69.34073675,68.53350599,190.3,3.716767825,81
17,64.22740646,63.13801662,190.3,0.752095939,83
17,63.81303609,61.69202547,187,1.705986569,85
17,69.61422119,65.28542139,187,1.329237478,89
17,71.95955745,64.03366785,187,1.676412027,91
17,73.34355447,67.08751484,190.3,1.475173735,93
17,76.24414702,66.5479659,190.3,1.431101326,95
17,78.31599884,64.57321679,190.3,2.505401392,97
17,80.52044918,60.07337866,190.3,3.081831307,99
17,81.34918991,53.96568469,190.3,0.33588978,101
17,81.76356027,54.49444265,190.3,2.594185801,103
17,83.56192765,59.36117406,190.3,1.318712238,105
17,85.7746654,60.79637423,190.3,2.629179999,107
17,89.91836904,64.03366785,190.3,1.844518678,109
17,93.23333195,65.65231467,190.3,4.117299409,111
17,100.1367422,70.14136182,190.3,1.121474365,113
17,102.34948,70.5082551,190.3,1.980609977,115
17,105.2500725,73.20599978,190.3,2.587689307,117
17,107.0401525,78.06194022,193.6,1.644496748,119
17,110.081631,79.31369375,193.6,3.276292455,121
17,115.3745217,67.32491637,193.6,3.927824341,125
17,121.9574856,53.05924247,193.6,0.871544295,129
17,123.6149671,53.59879141,196.9,1.9801446,131
17,123.6149671,57.55908061,196.9,1.945565159,133
17,126.2420752,60.42948095,196.9,2.543630256,135
17,127.7586707,65.28542139,196.9,0.659635045,137
17,128.8691833,64.57321679,196.9,0.066299258,139
17,129.0017818,64.57321679,200.1,4.978899641,141
17,133.2863714,55.5843315,200.1,1.202957692,143
17,135.2173373,57.01953167,200.1,0.9868275,145
17,137.1565906,56.65263839,200.1,3.985462859,147
17,140.604152,49.46584655,203.4,1.246490416,149
17,185.2235528,200,0,0,151
18,178.5345954,200,173.9,0,0
18,178.5345954,200,173.9,0,5
18,178.5345954,200,173.9,0,7
18,178.5345954,200,173.9,0.156201989,9
18,178.305411,199.4187432,173.9,0.48240557,13
18,178.4566727,198.4658631,173.9,0.726354539,15
18,178.9150414,197.0873632,173.9,0.655502701,17
18,179.7584397,196.0836629,173.9,1.301202491,19
18,184.0350194,193.1170296,173.9,0.433995994,23
18,184.566727,192.4309559,173.9,0.431131965,25
18,184.7225724,191.5828926,173.9,0.689029784,27
18,184.3421264,190.2583893,173.9,0.729417748,29
18,184.0350194,188.8322455,173.9,0.56096844,31
18,183.8837577,187.720552,173.9,0.561282025,33
18,183.7279124,186.6088586,173.9,0.465359366,35
18,183.498728,185.7067988,173.9,0.397033367,37
18,183.498728,184.9127321,173.9,0.398940447,39
18,183.4208054,184.1186653,170.6,0.317626693,41
18,183.4208054,183.4834119,170.6,0.500547478,43
18,182.811175,182.6893452,170.6,0.37012206,45
18,182.3528064,182.1080884,170.6,0.419407329,47
18,181.5139917,182.1080884,170.6,0.420176371,49
18,180.675177,182.1589086,170.6,0.552634434,51
18,179.6025944,182.4257151,170.6,0.51988889,53
18,178.612518,182.7433418,170.6,0.487267672,55
18,177.691197,183.0609684,170.6,0.549373786,57
18,176.7011207,183.5374085,170.6,0.403005139,59
18,176.0914904,184.0646688,170.6,0.485116628,61
18,175.248092,184.5442851,170.6,0.46697179,63
18,174.560539,185.1763622,170.6,0.655111313,65
18,173.4146174,185.8116156,170.6,0.576825492,67
18,172.4199574,186.3960487,170.6,0.512263037,69
18,171.6590654,187.0821224,170.6,0.700722402,71
18,170.3618821,187.612559,170.6,1.88814205,73
18,166.8461944,188.9910588,170.6,0.762715049,75
18,165.7002727,187.9841822,170.6,0.404800526,77
18,164.9347971,187.720552,170.6,0.747074054,79
18,166.3099031,187.1361189,170.6,0.527936463,81
18,167.1533014,186.5008655,170.6,0.448707702,83
18,167.4558247,185.6559785,170.6,1.242077253,85
18,166.1586414,183.5374085,170.6,0.387372351,87
18,165.9294571,182.7973383,170.6,0.32805202,89
18,165.7781954,182.1589086,170.6,0.704101434,91
18,166.0807187,180.7835851,170.6,0.722308208,93
18,166.7682717,179.5130783,170.6,0.666556283,95
18,166.6170101,178.188575,170.6,0.689528074,97
18,167.1533014,176.9180682,170.6,0.677758349,99
18,167.4558247,175.5967412,170.6,0.899684635,101
18,166.8461944,173.9037909,170.6,0.37728642,103
18,3.818210987,35.20574269,0,0,105
19,200,200,216.5,0.334412343,0
19,199.3607439,198.4549621,216.5,0.041164221,5
19,199.196087,198.4549621,216.5,0.043776072,9
19,199.196087,198.6300664,216.5,0,13
19,199.196087,198.6300664,216.5,0,17
19,199.196087,198.6300664,216.5,0,21
19,199.196087,198.6300664,216.5,0,23
19,199.196087,198.6300664,216.5,1.597079674,25
19,197.5785752,192.449915,216.5,3.055619285,29
19,193.0650395,188.3298141,216.5,3.082850286,31
19,189.6750448,183.1796879,216.5,3.071768537,33
19,184.8321953,179.3994953,216.5,2.765209015,35
19,180.6382876,175.794407,216.5,2.330528859,37
19,183.3793404,172.0245146,216.5,1.977648453,39
19,183.3793404,168.0692177,216.5,1.535837396,41
19,184.3479103,165.1542463,216.5,1.34881671,43
19,183.5439973,162.5791832,216.5,4.755103763,45
19,175.7857523,157.0788484,216.5,2.052912063,47
19,173.5289845,153.6488644,216.5,3.612084663,49
19,172.4054434,135.6234228,216.5,3.115316721,54
19,176.9189791,131.3282175,216.5,1.550617547,56
19,178.371834,128.5883504,216.5,2.556661695,58
19,182.5657417,125.6630787,216.5,1.825264688,60
19,185.3164802,123.2631199,216.5,1.534301145,62
19,187.737905,121.3781738,216.5,1.755466932,64
19,190.7985859,123.0983159,216.5,0.732982331,66
19,191.2925565,121.7180821,216.5,2.486984706,68
19,180.3089738,115.8881393,216.5,1.143508715,73
19,180.7932588,113.6529845,216.5,1.495914806,75
19,182.5657417,111.2427254,216.5,0.914347581,77
19,183.5439973,109.6976876,216.5,0.788876428,79
19,183.8636254,108.1526497,216.5,2.089316979,81
19,178.8561189,104.3827574,216.5,1.914165344,84
19,180.1443169,100.7776691,216.5,1.832124349,86
19,182.5657417,98.02750167,216.5,1.033310194,88
19,182.7303986,95.9674512,216.5,21.54142006,90
19,140.8139216,105.9243618,216.5,1.280019043,92
19,84.76385728,119.2002426,216.5,9.94210769,137
19,65.05704697,121.8504594,216.5,11.26586206,139
19,48.98966799,106.054323,216.5,13.32161717,141
19,34.21776122,83.88107998,216.5,5.571662825,143
19,20.38940629,59.69715421,216.5,13.70038246,148
19,7.064439771,35.7545732,216.5,7.137280153,150
19,0,23.35067209,216.5,2.512143006,152
19,4.997820718,23.86568471,216.5,4.120144711,154
19,13.23066492,24.21589329,216.5,0.493521571,156
19,14.19923483,22.49575115,216.5,1.726102122,160
19,17.43425832,21.29062162,216.5,2.984479795,162
19,23.40064894,21.11551733,216.5,3.148930539,164
19,74.25056903,5.325230468,0,0,166
20,3.671981004,0,213.3,2.473378671,0
20,5.936227951,7.066229846,213.3,2.724294585,3
20,6.928426052,12.42371684,213.3,2.138406647,5
20,9.752374491,15.63563949,213.3,1.92103906,7
20,12.16078697,18.62915141,213.3,2.381704861,9
20,16.68080054,20.13233121,213.3,1.709261643,11
20,20.0729308,20.55630501,213.3,1.947980652,13
20,19.50474898,24.41061219,213.3,2.845257362,15
20,20.64111262,29.98650992,213.3,2.476197429,17
20,21.20081411,34.90717543,213.3,2.357217619,19
20,19.78459973,39.40386716,213.3,2.306785606,21
20,17.24898236,43.25817434,213.3,1.714462379,23
20,17.52883311,46.67566005,213.3,3.204505682,25
20,19.0807327,52.89394231,213.3,3.669014602,27
20,18.09701493,60.16573521,213.3,4.204867412,29
20,17.10481682,68.51673412,213.3,1.410004317,31
20,16.68080054,71.30468298,213.3,2.425081854,33
20,20.49694708,68.31117107,213.3,2.220837817,35
20,16.25678426,63.17209482,213.3,1.129034445,38
20,16.96065129,65.31765915,213.3,2.162058964,40
20,12.72048847,66.16560673,213.3,3.584249282,42
20,10.60040706,73.01342584,213.3,3.170613978,44
20,6.360244234,77.7285283,213.3,1.133157805,46
20,4.664179105,79.2317081,213.3,0.929960052,48
20,3.960312076,77.51011756,213.3,0.531934469,50
20,3.112279512,78.15250209,213.3,1.830314504,52
20,0,80.07965568,213.3,0.302112043,54
20,0.568181818,79.87409263,213.3,3.352855977,56
20,9.896540027,89.5098606,213.3,2.046588274,60
20,13.84837178,90.57621892,213.3,1.90807327,62
20,17.66451832,90.57621892,213.3,2.460750796,64
20,22.19301221,92.50337252,213.3,2.548524611,66
20,24.59294437,97.00006424,213.3,3.008219101,68
20,35.47320217,91.86098799,213.3,2.35360832,72
20,40.00169607,90.57621892,213.3,2.262059973,74
20,43.39382632,87.58270701,213.3,1.473047563,76
20,45.79375848,85.87396416,213.3,5.138121547,78
20,49.33005427,76.22534849,213.3,4.646813483,80
20,45.22557666,67.88719728,213.3,0.307354161,82
20,45.65807327,67.4503758,213.3,0.777253239,84
20,46.49762551,70.44388771,213.3,4.659811752,88
20,51.0261194,78.58932357,213.3,2.672381776,90
20,55.82598372,80.94045095,213.3,2.039164811,92
20,58.80257802,78.15250209,213.3,3.073902589,94
20,63.60244233,74.31104259,213.3,2.531347212,96
20,64.73880597,69.37752939,213.3,0.987957937,98
20,66.71472185,69.37752939,213.3,1.489747524,100
20,69.40298507,70.66229845,213.3,2.349083073,102
20,72.36261872,74.31104259,213.3,2.311141077,104
20,200,198.2784095,0,0,106
21,140.9642506,200,210,0.934897052,0
21,144.2440144,196.6692401,210,7.666971348,5
21,148.638898,181.9786037,210,13.70049527,7
21,126.7956707,165.4350943,210,10.89326879,9
21,145.3591341,154.0311018,210,21.57369836,11
21,187.9960643,147.413698,210,6.853548449,13
21,175.9921286,140.7962943,210,7.175716438,15
21,161.7579534,138.9654792,210,17.03152825,17
21,194.555592,129.767288,210,3.624672751,19
21,200,124.9806992,210,10.1729712,21
21,183.666776,112.8487923,210,6.777599106,23
21,194.555592,104.7755597,210,4.848042267,25
21,171.597245,79.78383148,210,11.37208951,32
21,151.9186619,68.37983898,210,6.476050132,34
21,160.6428337,58.80666152,210,3.64587053,36
21,156.3135454,52.93923018,210,4.060136557,38
21,149.7540177,48.15264145,210,1.082322074,40
21,147.5893736,48.15264145,210,10.54129586,42
21,108.2103422,33.07966619,210,7.931826818,46
21,17.44834372,4.411602513,210,8.998707341,58
21,0,0,0,0,60
22,193.378882,197.8984974,239.5,0.590593094,0
22,195.4534161,200,239.5,0,5
22,195.4534161,200,239.5,0,9
22,195.4534161,200,239.5,0,13
22,195.4534161,200,239.5,0,17
22,195.4534161,200,239.5,0,21
22,195.4534161,200,239.5,0,25
22,195.4534161,200,239.5,0,29
22,195.4534161,200,239.5,0,33
22,195.4534161,200,239.5,0,37
22,195.4534161,200,239.5,0.262687821,39
22,195.4534161,199.4746244,239.5,0.970441559,41
22,196.6956522,195.7969949,239.5,2.626878218,45
22,196.6956522,190.5432384,239.5,2.551065705,47
22,196.2857143,185.4576022,239.5,4.177386821,49
22,194.8322981,177.2302196,239.5,3.234935708,51
22,193.378882,170.9257119,239.5,1.79831405,53
22,194.2111801,167.4267101,239.5,3.042944797,55
22,195.4534161,161.4689503,239.5,2.250654508,57
22,194.4223602,157.0873174,239.5,1.774841455,59
22,196.0745342,153.9455711,239.5,1.744602787,61
22,198.1490683,151.1400651,239.5,1.162801683,63
22,200,149.7320584,239.5,1.670463011,65
22,197.7267081,147.2838079,239.5,2.277325738,67
22,197.9378882,142.7340549,239.5,3.241567721,69
22,197.9378882,136.2509194,239.5,3.454567762,71
22,196.8944099,129.421036,239.5,2.274876537,73
22,196.8944099,124.871283,239.5,1.874900177,75
22,193.7888199,122.7697804,239.5,3.146096871,77
22,189.4534161,118.2095198,239.5,2.227297517,79
22,186.136646,115.2358937,239.5,1.670463011,81
22,183.863354,112.7876432,239.5,2.02761482,83
22,182.6086957,108.9313859,239.5,3.024489167,85
22,184.8944099,103.3308816,239.5,4.526662195,87
22,187.1677019,94.56761585,239.5,3.788201281,89
22,191.1055901,88.09498792,239.5,2.831005531,91
22,190.2732919,82.49448356,239.5,2.815789906,93
22,186.9689441,77.93422297,239.5,1.783427386,95
22,183.4409938,77.40884733,239.5,3.031525999,97
22,177.4409938,76.53672376,239.5,3.94926218,99
22,170.1987578,73.3844699,239.5,4.754640725,101
22,161.2919255,70.05358832,239.5,3.106874088,103
22,155.0807453,70.23221603,239.5,3.47101104,105
22,148.2484472,69.00283703,239.5,3.301178422,107
22,142.447205,65.85058317,239.5,2.904004585,109
22,136.8571429,67.4267101,239.5,1.291145044,111
22,134.3726708,66.72270673,239.5,3.461672262,113
22,127.9627329,64.10633603,239.5,3.531917212,115
22,120.9192547,63.57045287,239.5,2.2364967,117
22,0,28.54891247,0,0,119
23,197.4171309,199.9458452,196.9,0.010830957,0
23,197.4171309,200,196.9,0,5
23,197.4171309,200,196.9,0,7
23,197.4171309,200,196.9,0.461356449,9
23,195.8384333,199.0443273,196.9,0.267791161,13
23,195.7535034,198.5155217,196.9,0.827120029,15
23,197.1723328,197.664973,193.6,0.90023373,17
23,198.5012365,193.3644458,193.6,0.959292294,22
23,196.837609,192.4087731,193.6,1.377000662,24
23,194.2547398,191.4531004,193.6,0.847469584,26
23,193.6752179,189.8603125,196.9,0.695834832,28
23,193.0057702,188.640237,196.9,1.115727154,30
23,190.9224889,187.8406575,196.9,1.143505529,32
23,188.7592736,187.0984184,196.9,0.58627589,34
23,188.2596858,186.0376216,196.9,0.820456931,36
23,186.9257862,185.0819489,196.9,0.519537694,38
23,186.6809882,184.0721214,196.9,0.477836357,40
23,186.6809882,183.1164487,196.9,1.539828389,42
23,189.5086554,181.8963732,196.9,0.346617775,44
23,188.9241376,181.5236609,196.9,0.407140009,46
23,188.1747558,181.8422184,196.9,0.818427648,48
23,186.8458522,182.7978911,196.9,1.097487479,50
23,184.7625709,183.4891611,196.9,0.459507236,52
23,184.0131891,184.0211522,196.9,0.198490521,54
23,184.347913,183.8077187,193.6,0.090253566,56
23,184.262983,183.6484399,193.6,0.404815919,58
23,183.7633952,184.285555,193.6,0.271013021,60
23,184.262983,184.495803,193.6,0.469277485,62
23,184.0131891,185.4005065,193.6,0.632667973,64
23,183.1838733,186.3561792,193.6,0,66
23,183.1838733,186.3561792,193.6,0.212322907,67
23,183.5136013,186.0885909,196.9,0.391572453,69
23,184.0131891,184.6041126,196.9,0.404340023,73
23,184.4328429,183.9128426,196.9,0.268981426,75
23,184.512777,183.3808515,196.9,0.867338136,77
23,183.1838733,182.2659,196.9,0.627186156,79
23,182.5144256,181.2051033,193.6,1.237658135,81
23,180.7658682,179.4530367,193.6,1.925654308,83
23,177.5185472,177.3824124,193.6,0.709693296,85
23,177.1838233,176.0030582,193.6,0.472382252,87
23,177.7683411,175.260819,193.6,0.664192536,89
23,177.7683411,173.9324339,193.6,0.721479104,91
23,177.6034771,172.4989249,193.6,0.649241832,93
23,177.8532711,171.2246946,193.6,0.986527515,95
23,176.1896435,170.1638979,193.6,0.775303951,97
23,176.3545075,168.6220792,193.6,0.658730384,99
23,176.0197837,167.3478489,193.6,0.8771977,101
23,177.1038893,165.9684947,193.6,0.699912217,103
23,177.6834112,164.6942644,193.6,0.716754535,105
23,10.07668673,20.75721135,0,0,107
24,156.5260412,191.2651106,262.5,2.881222628,0
24,153.2247909,199.2535235,262.5,1.257529342,3
24,150.8230638,200,262.5,2.530346918,5
24,149.3298552,195.1646148,262.5,2.017674366,7
24,147.3778897,191.6327781,262.5,1.476650093,9
24,144.8232437,190.1509665,262.5,10.28150063,11
24,147.2249708,169.7287059,262.5,2.507989889,13
24,147.3778897,164.7150577,262.5,1.266704726,15
24,146.1725286,162.4867695,262.5,2.358533779,17
24,143.0331924,166.0074648,262.5,2.664849144,19
24,141.2251507,171.021113,262.5,0.920291372,21
24,140.4785464,172.7034706,262.5,0.834868314,23
24,139.4350994,171.399922,262.5,1.173606405,25
24,137.4831339,170.0963735,262.5,1.638916385,27
24,134.7845642,168.2357529,262.5,2.173005738,29
24,130.5837906,167.1216088,262.5,2.689580073,31
24,126.6888549,163.4115091,262.5,3.776420158,33
24,125.33957,155.9801682,262.5,10.17916894,35
24,127.5628917,135.7435983,262.5,13.48029617,37
24,131.0280551,109.0066168,262.5,14.81542452,39
24,135.1815205,79.66831519,262.5,13.48738141,41
24,139.1641319,52.98917286,262.5,9.676766969,43
24,141.8424531,33.82186028,262.5,5.334874631,45
24,143.0331924,23.21876219,262.5,5.022695979,47
24,142.4305118,33.24605872,259.2,1.373182306,49
24,137.330215,35.28494234,259.2,1.42396396,53
24,136.7365296,38.07030249,259.2,1.766944704,55
24,133.732122,39.93092307,259.2,1.565351718,57
24,130.8806333,41.22333018,259.2,5.153996157,59
24,127.2825403,50.88295917,259.2,8.669412579,61
24,120.9858775,67.03804802,259.2,9.713002166,63
24,115.2918953,85.61082948,262.5,4.205250371,65
